STN,LOCATION
484300,Thailand
484310,Thailand
484315,Thailand
484320,Thailand
484330,Thailand
484340,Thailand
484350,Thailand
484360,Thailand
484370,Thailand
484390,Thailand
484400,Thailand
484500,Thailand
484510,Thailand
484530,Thailand
484540,Thailand
484550,Thailand
484560,Thailand
484570,Unknown
484580,Thailand
484590,Unknown
484600,Unknown
484610,Thailand
484620,Thailand
484630,Unknown
484640,Thailand
484650,Thailand
484740,Thailand
484750,Thailand
484770,Thailand
484780,Thailand
484790,Thailand
484800,Thailand
484810,Thailand
485000,Thailand
485010,Unknown
485170,Thailand
485200,Thailand
485320,Thailand
485500,Thailand
485510,Thailand
485520,Thailand
485540,Thailand
485550,Thailand
485560,Thailand
485570,Thailand
485575,Thailand
485576,Thailand
485577,Thailand
485578,Thailand
485600,Unknown
485610,Thailand
485630,Thailand
485640,Thailand
485650,Thailand
485660,Thailand
485670,Thailand
485680,Thailand
485690,Thailand
485700,Thailand
485710,Thailand
485740,Thailand
485800,Thailand
485810,Thailand
485830,Thailand
486000,Malaysia
486001,Myanmar
486010,Malaysia
486020,Malaysia
486021,Malaysia
486022,Malaysia
486023,Malaysia
486030,Malaysia
486150,Malaysia
486180,Malaysia
486200,Malaysia
486250,Malaysia
486470,Malaysia
486500,Malaysia
486570,Malaysia
486650,Malaysia
486726,Malaysia
486740,Malaysia
486790,Malaysia
486940,Singapore
486980,Unknown
486990,Singapore
488020,Vietnam
488030,Vietnam
488060,Vietnam
488080,Vietnam
488100,Vietnam
488200,Vietnam
488230,Vietnam
488250,Vietnam
488251,Vietnam
488260,Vietnam
488300,Vietnam
488310,Vietnam
488380,China
488390,Unknown
488400,Vietnam
488450,Vietnam
488480,Vietnam
488520,Vietnam
488550,Vietnam
488630,Vietnam
488660,Vietnam
488700,Vietnam
488750,Vietnam
488770,Vietnam
488870,Vietnam
488920,Unknown
488940,Vietnam
489000,Vietnam
489070,Unknown
489125,Vietnam
489140,Vietnam
489160,Unknown
489170,Vietnam
489180,Vietnam
489190,Unknown
489200,Unknown
489210,Laos
489240,Laos
489250,Laos
489260,Laos
489270,Laos
489280,Laos
489300,Laos
489350,Laos
489380,Laos
489400,Laos
489410,Laos
489450,Laos
489460,Thailand
489470,Laos
489480,Laos
489520,Laos
489530,Laos
489550,Laos
489570,Laos
489660,Cambodia
489910,Cambodia
501360,China
503530,China
504340,China
504680,China
505270,China
505480,China
505570,China
505640,China
506030,China
506320,China
506580,China
507270,China
507450,China
507560,China
507740,China
507880,China
508540,China
508880,China
509150,China
509490,China
509530,China
509630,China
509780,China
510530,China
510760,China
510870,China
511330,China
511560,China
512430,China
512880,China
513790,China
514310,China
514630,China
514635,China
514670,China
514950,China
515420,China
515730,China
516440,China
516560,China
517090,China
517160,China
517470,China
517650,China
517770,China
518110,China
518280,China
518860,China
522030,China
522670,China
523230,China
523780,China
524180,China
524360,China
524950,China
525330,China
525331,China
526020,China
526520,China
526810,China
527130,China
527540,China
528180,China
528360,China
528660,China
529550,China
529830,China
529960,China
530680,China
531490,China
531920,China
532310,China
532760,China
533360,China
533910,China
534630,China
535130,China
535290,China
535430,China
535640,China
535880,China
536140,China
536460,China
536730,China
537230,China
537720,China
537980,China
538450,China
539150,China
539590,China
540120,China
540260,China
540270,China
540940,China
541020,China
541350,China
541610,China
541611,China
542080,China
542180,China
542260,China
542360,China
542920,China
543370,China
543420,China
543424,China
543740,China
543770,China
544010,China
544230,China
544710,China
544970,China
545110,China
545273,China
545390,China
546180,China
546620,China
547530,China
547760,China
548230,China
548260,China
548360,China
548430,China
548570,China
548630,China
549090,China
549290,China
549450,China
552280,China
552790,China
552990,China
554720,China
555780,China
555910,China
556640,China
557730,China
560040,China
560180,China
560290,China
560330,China
560460,China
560800,China
560960,China
561060,China
561160,China
561370,China
561460,China
561720,China
561870,China
562470,China
562570,China
562940,China
563120,China
563850,China
564440,China
564620,China
564920,China
565710,China
566510,China
566710,China
566840,China
566910,China
567390,China
567480,China
567780,China
567860,China
568380,China
569510,China
569640,China
569850,China
570250,China
570360,China
570460,China
570670,China
570830,China
571270,China
571310,China
571780,China
572370,China
572450,China
572590,China
572650,China
572900,China
572970,China
573280,China
573480,China
573780,China
573990,China
574110,China
574470,China
574610,China
574760,China
574940,China
574941,China
575160,China
575540,China
576330,China
576620,China
576870,China
577450,China
577660,China
577760,China
577990,China
578160,China
578320,China
578450,China
578660,China
579020,China
579220,China
579320,China
579570,China
579720,China
579930,China
579931,China
580270,China
580400,China
581020,China
581410,China
581500,China
582030,China
582080,China
582210,China
582380,China
582390,China
582510,China
582650,China
583140,China
583210,China
583211,China
583450,China
583620,China
583670,China
584240,China
584370,China
584570,China
584720,China
584770,China
585060,China
585270,China
585430,China
585560,China
585690,Unknown
586060,China
586330,China
586460,China
586660,Unknown
587250,China
587310,China
587520,China
587540,China
588130,China
588470,China
589110,China
589210,China
589310,China
589440,China
589680,Taiwan
589740,Unknown
590230,China
590460,China
590580,China
590820,China
590960,China
591020,China
591170,China
591340,Unknown
591580,Taiwan
592090,China
592110,China
592540,China
592650,China
592780,China
592870,China
592871,China
592930,China
593160,China
593580,Taiwan
594170,China
594310,China
594560,China
594930,China
595010,China
595590,Taiwan
595620,Taiwan
595670,Taiwan
596320,China
596440,China
596630,China
596730,China
597580,China
597920,Unknown
598380,China
598450,China
598550,China
599480,China
599810,China
599850,Unknown
599970,Unknown
600010,Spain
600050,Spain
600070,Spain
600100,Spain
600150,Spain
600180,Spain
600200,Unknown
600250,Spain
600300,Spain
600330,Morocco
600340,Morocco
600350,Spain
600400,Spain
600600,Morocco
600960,Unknown
601010,Morocco
601050,Morocco
601070,Morocco
601150,Morocco
601200,Morocco
601350,Morocco
601410,Morocco
601500,Morocco
601550,Morocco
601560,Morocco
601910,Morocco
601950,Morocco
602100,Morocco
602200,Unknown
602300,Morocco
602500,Morocco
602520,Morocco
602530,Morocco
602650,Morocco
602700,Morocco
602800,Morocco
602850,Morocco
603180,Morocco
603200,Spain
603380,Spain
603400,Morocco
603510,Algeria
603530,Algeria
603550,Unknown
603600,Algeria
603690,Unknown
603900,Algeria
603950,Algeria
604020,Algeria
604030,Algeria
604190,Algeria
604210,Algeria
604230,Algeria
604250,Algeria
604300,Algeria
604370,Algeria
604440,Algeria
604450,Algeria
604520,Algeria
604570,Algeria
604591,Algeria
604592,Algeria
604670,Algeria
604680,Algeria
604750,Algeria
604900,Algeria
604920,Algeria
605070,Algeria
605110,Algeria
605140,Algeria
605150,Algeria
605170,Algeria
605200,Algeria
605220,Algeria
605250,Algeria
605310,Algeria
605350,Algeria
605360,Algeria
605450,Algeria
605490,Algeria
605500,Algeria
605550,Algeria
605570,Algeria
605590,Algeria
605600,Algeria
605660,Algeria
605710,Algeria
605800,Algeria
605810,Algeria
605900,Algeria
606020,Algeria
606030,Algeria
606070,Algeria
606110,Algeria
606120,Algeria
606200,Algeria
606201,Algeria
606305,Algeria
606400,Algeria
606500,Algeria
606560,Algeria
606600,Algeria
606610,Algeria
606620,Algeria
606630,Algeria
606700,Algeria
606720,Algeria
606760,Algeria
606770,Algeria
606790,Algeria
606805,Algeria
606820,Algeria
606900,Algeria
606910,Algeria
606920,Algeria
607100,Tunisia
607140,Tunisia
607150,Tunisia
607200,Tunisia
607230,Tunisia
607250,Tunisia
607280,Tunisia
607290,Tunisia
607310,Tunisia
607320,Tunisia
607340,Tunisia
607350,Tunisia
607380,Tunisia
607390,Tunisia
607400,Tunisia
607403,Tunisia
607420,Tunisia
607450,Tunisia
607480,Tunisia
607500,Tunisia
607600,Tunisia
607640,Tunisia
607650,Tunisia
607670,Tunisia
607690,Tunisia
607700,Tunisia
607720,Tunisia
607750,Tunisia
607800,Tunisia
610170,Niger
610240,Niger
610360,Niger
610430,Niger
610450,Niger
610490,Niger
610520,Niger
610530,Niger
610750,Niger
610800,Niger
610850,Niger
610900,Niger
610910,Niger
610960,Niger
610990,Niger
612300,Mali
612330,Mali
612350,Mali
612570,Mali
612650,Mali
612700,Mali
612720,Mali
612770,Mali
612850,Mali
612910,Mali
612930,Mali
612960,Mali
612970,Mali
614040,Mauritania
614150,Mauritania
614210,Mauritania
616000,Senegal
616120,Senegal
616270,Senegal
616300,Senegal
616410,Senegal
616660,Senegal
616790,Senegal
616870,Senegal
616950,Senegal
616970,Senegal
616980,Senegal
616990,Senegal
617010,Gambia
617070,Gambia
617220,Gambia
617310,Gambia
617660,Guinea Bissau
617690,Guinea Bissau
617810,Guinea Bissau
618320,Guinea
618560,Sierra Leone
619010,Saint Helena
619020,Saint Helena
619310,Sao Tome and Principe
619670,British Indian Ocean Territory
619700,Unknown
619720,French Southern and Antarctic Lands
619740,Unknown
619800,France
619840,Unknown
619860,Unknown
619880,Mauritius
619890,Mauritius
619900,Mauritius
619950,Mauritius
619980,French Southern and Antarctic Lands
620020,Libya
620070,Libya
620080,Libya
620110,Libya
620120,Libya
620140,Libya
620160,Libya
620190,Libya
620525,Libya
620530,Libya
620540,Libya
620620,Libya
621030,Libya
621200,Libya
621310,Libya
621610,Libya
621760,Libya
622000,Libya
622590,Libya
622710,Libya
623050,Egypt
623060,Egypt
623090,Egypt
623180,Egypt
623330,Egypt
623370,Egypt
623570,Egypt
623601,Egypt
623660,Egypt
623661,Egypt
623664,Egypt
623870,Egypt
623930,Egypt
623980,Egypt
624050,Egypt
624140,Egypt
624170,Egypt
624190,Egypt
624200,Egypt
624230,Egypt
624350,Egypt
624400,Egypt
624520,Egypt
624550,Egypt
624580,Egypt
624590,Egypt
624630,Egypt
624639,Egypt
624760,Egypt
626414,Sudan
627210,Sudan
627710,Sudan
627900,Sudan
629410,South Sudan
631252,Djibouti
631700,Somaliland
632100,Somalia
632600,Unknown
633300,Ethiopia
633310,Ethiopia
633320,Ethiopia
633330,Ethiopia
633340,Ethiopia
633400,Ethiopia
634020,Ethiopia
634030,Ethiopia
634500,Ethiopia
634530,Ethiopia
634600,Ethiopia
634740,Ethiopia
634780,Ethiopia
635000,Ethiopia
635330,Ethiopia
636120,Kenya
636190,Ethiopia
636240,Somalia
636300,Uganda
636310,Uganda
636410,Kenya
636580,Uganda
636610,Kenya
636710,Kenya
636800,Uganda
636840,Uganda
636860,Kenya
636950,Kenya
637020,Uganda
637050,Uganda
637080,Kenya
637100,Kenya
637140,Kenya
637170,Kenya
637200,Kenya
637230,Kenya
637260,Uganda
637290,United Republic of Tanzania
637330,United Republic of Tanzania
637370,Kenya
637400,Kenya
637410,Kenya
637420,Kenya
637560,United Republic of Tanzania
637660,Kenya
637720,Kenya
637890,United Republic of Tanzania
637910,United Republic of Tanzania
637930,Kenya
637990,Kenya
638010,United Republic of Tanzania
638200,Unknown
638320,United Republic of Tanzania
638620,United Republic of Tanzania
638660,United Republic of Tanzania
638700,United Republic of Tanzania
638810,United Republic of Tanzania
638870,United Republic of Tanzania
638940,United Republic of Tanzania
639620,United Republic of Tanzania
639710,United Republic of Tanzania
639800,Seychelles
640085,Democratic Republic of the Congo
641556,Democratic Republic of the Congo
641840,Rwanda
642100,Democratic Republic of the Congo
643600,Democratic Republic of the Congo
643800,Rwanda
643810,Rwanda
643830,Rwanda
643870,Rwanda
643900,Burundi
644000,Republic of Congo
644010,Republic of Congo
644020,Republic of Congo
644030,Republic of Congo
644050,Republic of Congo
644500,Republic of Congo
644520,Republic of Congo
644530,Republic of Congo
644540,Republic of Congo
644560,Republic of Congo
644580,Republic of Congo
644590,Republic of Congo
644600,Republic of Congo
644620,Gabon
644630,Democratic Republic of the Congo
645000,Unknown
645010,Gabon
645070,Gabon
645100,Gabon
645120,Gabon
645500,Gabon
645510,Gabon
645560,Gabon
645600,Gabon
645700,Gabon
646000,Central African Republic
646010,Central African Republic
646500,Central African Republic
647000,Chad
647020,Chad
647060,Chad
647085,Chad
647090,Chad
647500,Chad
647510,Chad
647530,Chad
647540,Chad
647560,Chad
647580,Chad
648100,Equatorial Guinea
648200,Equatorial Guinea
648510,Cameroon
648600,Cameroon
648700,Cameroon
649100,Cameroon
649500,Cameroon
650020,Nigeria
650280,Nigeria
650460,Nigeria
650750,Nigeria
651000,Nigeria
651010,Nigeria
651125,Nigeria
651230,Nigeria
651250,Nigeria
651340,Nigeria
651670,Nigeria
652010,Nigeria
652080,Nigeria
652320,Nigeria
652500,Nigeria
652520,Nigeria
652640,Nigeria
653060,Benin
653190,Benin
653300,Benin
653350,Benin
653380,Benin
653440,Benin
653550,Togo
653570,Togo
653610,Togo
653760,Togo
653800,Togo
653870,Togo
654010,Ghana
654040,Ghana
654160,Ghana
654180,Ghana
654200,Ghana
654320,Ghana
654370,Ghana
654390,Ghana
654420,Ghana
654450,Ghana
654500,Ghana
654530,Ghana
654570,Ghana
654590,Ghana
654600,Ghana
654620,Ghana
654650,Ghana
654670,Ghana
654690,Ghana
654720,Ghana
654730,Ghana
654750,Ghana
655010,Burkina Faso
655020,Burkina Faso
655030,Burkina Faso
655050,Burkina Faso
655070,Burkina Faso
655100,Burkina Faso
655160,Burkina Faso
655180,Burkina Faso
655220,Burkina Faso
655280,Ivory Coast
655360,Ivory Coast
655450,Ivory Coast
655480,Ivory Coast
655550,Ivory Coast
655570,Ivory Coast
655600,Ivory Coast
655620,Ivory Coast
655630,Ivory Coast
655780,Ivory Coast
655850,Ivory Coast
655920,Ivory Coast
655940,Ivory Coast
655990,Ivory Coast
656600,Liberia
661040,Angola
661361,Angola
661362,Angola
661363,Angola
661600,Angola
662150,Angola
662260,Angola
662850,Angola
663180,Angola
663250,Angola
663900,Angola
664600,Angola
670020,Comoros
670040,Comoros
670050,Unknown
670090,Madagascar
670120,Madagascar
670200,Madagascar
670230,Madagascar
670250,Madagascar
670270,Madagascar
670670,Madagascar
670720,Unknown
670830,Madagascar
670950,Madagascar
671130,Madagascar
671170,Madagascar
671370,Madagascar
671520,Madagascar
671610,Madagascar
671970,Madagascar
672150,Mozambique
672170,Mozambique
672210,Mozambique
672230,Mozambique
672310,Mozambique
672370,Mozambique
672410,Mozambique
672430,Mozambique
672600,Mozambique
672610,Mozambique
672614,Mozambique
672730,Mozambique
672800,Mozambique
672830,Mozambique
672871,Mozambique
672950,Mozambique
672970,Mozambique
672991,Mozambique
673051,Mozambique
673090,Mozambique
673150,Mozambique
673230,Mozambique
673270,Mozambique
673350,Mozambique
673410,Mozambique
676650,Zambia
676930,Malawi
677430,Zambia
677610,Zimbabwe
677750,Zimbabwe
678430,Zimbabwe
679650,Zimbabwe
679750,Zimbabwe
680020,Namibia
680025,Namibia
680040,Namibia
680060,Namibia
680100,Namibia
680140,Namibia
680180,Namibia
680240,Botswana
680260,Botswana
680290,Botswana
680300,Botswana
680320,Botswana
680380,Botswana
680400,Botswana
680540,Botswana
680700,Botswana
680980,Namibia
681041,Namibia
681100,Namibia
681120,Namibia
681160,Namibia
681480,Botswana
681510,Botswana
681760,South Africa
681820,South Africa
681920,South Africa
682260,Botswana
682340,Botswana
682400,Botswana
682420,South Africa
682550,South Africa
682635,South Africa
682643,South Africa
682645,South Africa
682670,South Africa
682672,South Africa
682676,Botswana
682677,South Africa
682680,South Africa
682870,South Africa
682900,South Africa
682904,South Africa
682905,South Africa
682910,South Africa
682960,South Africa
682990,Swaziland
683005,Namibia
683007,South Africa
683120,Namibia
683200,South Africa
683220,Botswana
683250,Botswana
683280,Botswana
683463,South Africa
683465,South Africa
683490,South Africa
683680,South Africa
683820,Swaziland
683860,Swaziland
683900,Swaziland
683960,Swaziland
683980,Swaziland
683990,Swaziland
684110,South Africa
684160,South Africa
684240,South Africa
684250,South Africa
684380,South Africa
684420,South Africa
684533,Lesotho
684540,Lesotho
684710,South Africa
684740,South Africa
684780,South Africa
684790,South Africa
684850,South Africa
684870,South Africa
684880,South Africa
684930,South Africa
684940,South Africa
685120,South Africa
685230,South Africa
685580,South Africa
685720,South Africa
685750,South Africa
685770,South Africa
685810,South Africa
685820,South Africa
685890,South Africa
685920,South Africa
686130,South Africa
686140,South Africa
686190,South Africa
686330,South Africa
686470,South Africa
686490,South Africa
686510,South Africa
686680,South Africa
687130,South Africa
687140,South Africa
687150,South Africa
687170,South Africa
687180,South Africa
687220,South Africa
687230,South Africa
687270,South Africa
687370,South Africa
687440,South Africa
687470,South Africa
687520,South Africa
687540,South Africa
688110,Unknown
688130,Unknown
688160,South Africa
688170,Unknown
688230,South Africa
688250,South Africa
688270,South Africa
688280,South Africa
688320,South Africa
688330,South Africa
688350,South Africa
688370,South Africa
688390,South Africa
688400,South Africa
688410,South Africa
688420,South Africa
688490,South Africa
688580,South Africa
689020,Unknown
689110,Unknown
689120,South Africa
689230,South Africa
689250,South Africa
689260,South Africa
689263,South Africa
689940,South Africa
690150,United States of America
700001,United States of America
700197,United States of America
700260,United States of America
700300,Unknown
700632,United States of America
700634,United States of America
700635,United States of America
700637,United States of America
700638,United States of America
700860,Unknown
701040,United States of America
701043,United States of America
701045,United States of America
701170,United States of America
701195,United States of America
701196,United States of America
701210,United States of America
701330,Unknown
701333,United States of America
701335,United States of America
701337,United States of America
701338,United States of America
701486,Unknown
701625,United States of America
701718,United States of America
701719,United States of America
701730,United States of America
701740,United States of America
701748,United States of America
701780,United States of America
701940,United States of America
701945,United States of America
701975,United States of America
701995,Unknown
702000,United States of America
702004,United States of America
702005,United States of America
702006,United States of America
702035,United States of America
702040,United States of America
702070,Unknown
702075,United States of America
702084,United States of America
702120,United States of America
702185,United States of America
702186,Unknown
702190,United States of America
702195,Unknown
702220,United States of America
702223,Unknown
702310,United States of America
702315,United States of America
702320,United States of America
702325,United States of America
702350,United States of America
702460,United States of America
702490,United States of America
